order_id,order_date,product,quantity,price,revenue,region,channel
4441,2024-03-27,Prod_5,3,10.1,30.3,North,Online
4442,2024-03-27,Prod_9,1,103.45,103.45,North,Store
4443,2024-03-27,Prod_10,4,70.6,282.4,South,Store
4444,2024-03-27,Prod_11,4,91.64,366.56,North,Store
4445,2024-03-27,Prod_8,1,97.46,97.46,South,Store
4446,2024-03-27,Prod_15,1,74.38,74.38,South,Store
4447,2024-03-27,Prod_2,2,11.86,23.72,North,Online
4448,2024-03-27,Prod_7,4,85.81,343.24,East,Store
4449,2024-03-27,Prod_7,4,41.33,165.32,South,Online
4450,2024-03-27,Prod_13,4,61.82,247.28,East,Store
4451,2024-03-27,Prod_2,3,22.29,66.87,West,Online
4452,2024-03-27,Prod_12,2,31.27,62.54,South,Online
4453,2024-03-27,Prod_14,3,44.36,133.08,North,Online
4454,2024-03-27,Prod_5,1,38.08,38.08,South,Store
4455,2024-03-27,Prod_14,1,88.97,88.97,South,Online
4456,2024-03-27,Prod_7,1,17.87,17.87,East,Store
4457,2024-03-27,Prod_3,3,94.46,283.38,South,Online
4458,2024-03-27,Prod_3,2,93.15,186.3,South,Online
4459,2024-03-28,Prod_9,1,37.8,37.8,West,Online
4460,2024-03-28,Prod_3,3,26.54,79.62,South,Online
4461,2024-03-28,Prod_8,3,65.14,195.42,West,Store
4462,2024-03-28,Prod_6,3,20.61,61.83,West,Store
4463,2024-03-28,Prod_7,4,51.51,206.04,North,Store
4464,2024-03-28,Prod_8,2,43.73,87.46,South,Online
4465,2024-03-28,Prod_10,2,72.54,145.08,East,Online
4466,2024-03-28,Prod_15,1,98.97,98.97,South,Online
4467,2024-03-28,Prod_15,2,44.68,89.36,East,Online
4468,2024-03-28,Prod_3,4,17.73,70.92,West,Store
4469,2024-03-28,Prod_12,1,61.43,61.43,South,Store
4470,2024-03-28,Prod_10,4,55.17,220.68,South,Store
4471,2024-03-28,Prod_12,3,56.82,170.46,South,Online
4472,2024-03-28,Prod_3,3,63.85,191.55,West,Online
4473,2024-03-28,Prod_1,3,52.35,157.05,West,Online
4474,2024-03-28,Prod_8,4,42.07,168.28,East,Store
4475,2024-03-28,Prod_12,4,40.55,162.2,East,Online
4476,2024-03-28,Prod_1,1,82.18,82.18,West,Online
4477,2024-03-28,Prod_14,4,52.36,209.44,West,Store
4478,2024-03-28,Prod_15,4,89.17,356.68,West,Store
4479,2024-03-28,Prod_13,1,42.01,42.01,West,Online
4480,2024-03-28,Prod_5,4,27.5,110.0,West,Online
4481,2024-03-28,Prod_10,4,98.04,392.16,South,Store
4482,2024-03-28,Prod_2,1,87.07,87.07,West,Online
4483,2024-03-28,Prod_5,1,48.96,48.96,North,Store
4484,2024-03-28,Prod_3,2,97.65,195.3,West,Store
4485,2024-03-28,Prod_15,3,35.41,106.23,West,Store
4486,2024-03-28,Prod_5,4,43.84,175.36,North,Store
4487,2024-03-28,Prod_13,4,26.04,104.16,East,Online
4488,2024-03-28,Prod_1,3,41.47,124.41,South,Online
4489,2024-03-28,Prod_10,2,50.19,100.38,North,Online
4490,2024-03-28,Prod_5,3,75.56,226.68,East,Online
4491,2024-03-28,Prod_4,1,92.1,92.1,West,Store
4492,2024-03-28,Prod_14,4,70.21,280.84,West,Online
4493,2024-03-28,Prod_9,4,102.76,411.04,West,Online
4494,2024-03-28,Prod_14,2,37.7,75.4,South,Store
4495,2024-03-28,Prod_12,3,31.74,95.22,East,Online
4496,2024-03-28,Prod_5,3,43.19,129.57,South,Store
4497,2024-03-28,Prod_8,3,82.55,247.65,South,Store
4498,2024-03-28,Prod_4,1,58.36,58.36,East,Store
4499,2024-03-28,Prod_11,4,40.95,163.8,West,Online
4500,2024-03-28,Prod_2,3,89.67,269.01,East,Store
4501,2024-03-28,Prod_15,4,36.25,145.0,West,Store
4502,2024-03-28,Prod_12,2,12.48,24.96,South,Store
4503,2024-03-28,Prod_8,4,90.01,360.04,South,Online
4504,2024-03-28,Prod_15,3,45.76,137.28,North,Online
4505,2024-03-28,Prod_6,1,25.55,25.55,West,Online
4506,2024-03-28,Prod_9,2,68.85,137.7,West,Store
4507,2024-03-28,Prod_4,3,83.66,250.98,East,Store
4508,2024-03-28,Prod_12,2,61.85,123.7,South,Online
4509,2024-03-28,Prod_15,2,43.75,87.5,South,Online
4510,2024-03-28,Prod_9,2,22.26,44.52,South,Online
4511,2024-03-28,Prod_13,3,36.62,109.86,North,Online
4512,2024-03-28,Prod_6,2,23.91,47.82,South,Online
4513,2024-03-28,Prod_6,4,68.28,273.12,North,Online
4514,2024-03-29,Prod_12,1,95.87,95.87,South,Online
4515,2024-03-29,Prod_4,2,99.1,198.2,West,Store
4516,2024-03-29,Prod_4,1,86.04,86.04,North,Online
4517,2024-03-29,Prod_5,1,100.05,100.05,South,Online
4518,2024-03-29,Prod_11,2,50.31,100.62,North,Store
4519,2024-03-29,Prod_4,3,77.93,233.79,North,Online
4520,2024-03-29,Prod_1,1,45.01,45.01,South,Store
4521,2024-03-29,Prod_5,2,39.56,79.12,East,Store
4522,2024-03-29,Prod_15,2,92.18,184.36,West,Store
4523,2024-03-29,Prod_5,3,76.6,229.8,South,Online
4524,2024-03-29,Prod_9,2,35.86,71.72,West,Online
4525,2024-03-29,Prod_15,1,71.14,71.14,West,Online
4526,2024-03-29,Prod_3,4,42.76,171.04,West,Store
4527,2024-03-29,Prod_13,1,30.93,30.93,South,Store
4528,2024-03-29,Prod_13,4,43.38,173.52,West,Store
4529,2024-03-29,Prod_1,3,77.24,231.72,West,Online
4530,2024-03-29,Prod_13,3,85.53,256.59,East,Online
4531,2024-03-29,Prod_10,3,59.5,178.5,West,Online
4532,2024-03-29,Prod_6,4,85.57,342.28,North,Store
4533,2024-03-29,Prod_12,3,29.6,88.8,South,Online
4534,2024-03-29,Prod_9,3,55.79,167.37,North,Online
4535,2024-03-29,Prod_13,3,59.27,177.81,South,Store
4536,2024-03-29,Prod_13,3,36.05,108.15,South,Store
4537,2024-03-29,Prod_3,4,13.56,54.24,West,Store
4538,2024-03-29,Prod_13,2,90.54,181.08,West,Online
4539,2024-03-29,Prod_14,1,98.95,98.95,East,Online
4540,2024-03-29,Prod_5,3,91.05,273.15,East,Store
4541,2024-03-29,Prod_14,1,81.97,81.97,West,Online
4542,2024-03-29,Prod_2,4,86.43,345.72,South,Online
4543,2024-03-29,Prod_4,4,43.79,175.16,South,Store
4544,2024-03-29,Prod_5,1,77.82,77.82,North,Online
4545,2024-03-30,Prod_9,2,92.93,185.86,West,Online
4546,2024-03-30,Prod_10,4,8.36,33.44,South,Store
4547,2024-03-30,Prod_3,2,95.49,190.98,North,Store
4548,2024-03-30,Prod_9,1,30.72,30.72,South,Store
4549,2024-03-30,Prod_10,3,67.33,201.99,North,Online
4550,2024-03-30,Prod_4,1,90.87,90.87,North,Online
4551,2024-03-30,Prod_5,3,63.48,190.44,South,Online
4552,2024-03-30,Prod_1,2,77.19,154.38,North,Store
4553,2024-03-30,Prod_9,1,98.26,98.26,West,Online
4554,2024-03-30,Prod_13,2,44.31,88.62,West,Online
4555,2024-03-30,Prod_5,3,27.24,81.72,North,Store
4556,2024-03-30,Prod_14,3,89.07,267.21,West,Store
4557,2024-03-30,Prod_4,3,99.83,299.49,West,Store
4558,2024-03-30,Prod_2,4,49.33,197.32,East,Store
4559,2024-03-30,Prod_10,1,67.47,67.47,South,Online
4560,2024-03-30,Prod_3,1,78.75,78.75,East,Online
4561,2024-03-30,Prod_15,1,62.9,62.9,North,Online
4562,2024-03-30,Prod_4,2,96.93,193.86,South,Online
4563,2024-03-30,Prod_5,4,48.45,193.8,West,Online
4564,2024-03-30,Prod_3,2,17.0,34.0,East,Store
4565,2024-03-30,Prod_12,3,67.48,202.44,North,Store
4566,2024-03-30,Prod_9,2,37.37,74.74,West,Online
4567,2024-03-30,Prod_15,2,13.32,26.64,North,Store
4568,2024-03-30,Prod_4,2,103.71,207.42,North,Store
4569,2024-03-30,Prod_6,3,65.01,195.03,South,Online
4570,2024-03-30,Prod_14,3,92.01,276.03,South,Online
4571,2024-03-30,Prod_12,3,37.85,113.55,North,Store
4572,2024-03-30,Prod_15,1,32.11,32.11,East,Online
4573,2024-03-30,Prod_10,1,13.08,13.08,North,Online
4574,2024-03-30,Prod_9,4,44.49,177.96,South,Store
4575,2024-03-30,Prod_11,2,53.09,106.18,South,Online
4576,2024-03-30,Prod_14,2,11.06,22.12,West,Store
4577,2024-03-30,Prod_1,4,7.55,30.2,West,Online
4578,2024-03-30,Prod_14,1,98.62,98.62,West,Online
4579,2024-03-30,Prod_8,4,22.99,91.96,South,Online
4580,2024-03-30,Prod_15,1,101.94,101.94,East,Online
4581,2024-03-30,Prod_8,4,94.15,376.6,West,Store
4582,2024-03-30,Prod_10,4,67.7,270.8,South,Store
4583,2024-03-30,Prod_10,1,23.04,23.04,South,Online
4584,2024-03-30,Prod_3,3,94.0,282.0,South,Online
4585,2024-03-30,Prod_13,2,72.22,144.44,North,Online
4586,2024-03-30,Prod_6,3,56.81,170.43,South,Online
4587,2024-03-30,Prod_13,1,69.65,69.65,South,Online
4588,2024-03-30,Prod_9,4,82.07,328.28,North,Store
4589,2024-03-30,Prod_11,1,30.44,30.44,East,Online
4590,2024-03-30,Prod_11,2,97.32,194.64,East,Store
4591,2024-03-31,Prod_14,4,70.08,280.32,South,Store
4592,2024-03-31,Prod_5,1,8.13,8.13,North,Store
4593,2024-03-31,Prod_6,4,62.95,251.8,West,Store
4594,2024-03-31,Prod_2,3,30.82,92.46,West,Online
4595,2024-03-31,Prod_7,3,95.5,286.5,North,Online
4596,2024-03-31,Prod_7,3,17.86,53.58,South,Store
4597,2024-03-31,Prod_2,4,76.51,306.04,West,Store
4598,2024-03-31,Prod_6,2,79.5,159.0,North,Store
4599,2024-03-31,Prod_1,4,74.24,296.96,North,Store
4600,2024-03-31,Prod_6,1,22.13,22.13,East,Online
4601,2024-03-31,Prod_2,3,76.09,228.27,East,Store
4602,2024-03-31,Prod_11,4,98.59,394.36,North,Online
4603,2024-03-31,Prod_12,2,28.61,57.22,North,Online
4604,2024-03-31,Prod_12,4,42.79,171.16,East,Store
4605,2024-03-31,Prod_9,4,35.97,143.88,West,Store
4606,2024-03-31,Prod_10,2,26.02,52.04,South,Store
4607,2024-03-31,Prod_2,1,12.89,12.89,North,Online
4608,2024-03-31,Prod_5,1,83.73,83.73,South,Store
4609,2024-03-31,Prod_7,4,50.62,202.48,West,Store
4610,2024-03-31,Prod_1,1,33.01,33.01,South,Store
4611,2024-03-31,Prod_13,2,82.5,165.0,South,Online
4612,2024-03-31,Prod_3,4,74.98,299.92,West,Store
4613,2024-03-31,Prod_12,4,68.93,275.72,West,Online
4614,2024-03-31,Prod_5,3,94.47,283.41,North,Store
4615,2024-03-31,Prod_8,1,95.84,95.84,East,Store
4616,2024-03-31,Prod_8,3,17.38,52.14,East,Store
4617,2024-03-31,Prod_12,2,99.99,199.98,East,Store
4618,2024-03-31,Prod_15,4,67.72,270.88,East,Online
4619,2024-03-31,Prod_9,3,70.84,212.52,South,Online
4620,2024-04-01,Prod_9,1,88.1,88.1,West,Store
4621,2024-04-01,Prod_10,4,90.97,363.88,North,Online
4622,2024-04-01,Prod_2,1,20.14,20.14,East,Online
4623,2024-04-01,Prod_14,4,68.27,273.08,South,Store
4624,2024-04-01,Prod_9,4,85.97,343.88,West,Store
4625,2024-04-01,Prod_14,3,93.6,280.8,North,Online
4626,2024-04-01,Prod_11,3,15.58,46.74,North,Online
4627,2024-04-01,Prod_13,2,10.08,20.16,South,Store
4628,2024-04-01,Prod_9,3,76.01,228.03,North,Store
4629,2024-04-01,Prod_7,1,34.75,34.75,South,Store
4630,2024-04-01,Prod_11,4,86.35,345.4,East,Online
4631,2024-04-01,Prod_1,3,20.72,62.16,North,Store
4632,2024-04-01,Prod_2,4,41.68,166.72,North,Online
4633,2024-04-01,Prod_3,2,29.26,58.52,East,Online
4634,2024-04-01,Prod_10,1,33.31,33.31,West,Online
4635,2024-04-01,Prod_5,2,70.38,140.76,West,Online
4636,2024-04-01,Prod_5,3,35.18,105.54,East,Online
4637,2024-04-01,Prod_11,4,105.3,421.2,West,Store
4638,2024-04-01,Prod_4,1,75.17,75.17,North,Online
4639,2024-04-01,Prod_10,3,77.49,232.47,East,Store
4640,2024-04-01,Prod_6,3,94.0,282.0,West,Store
4641,2024-04-01,Prod_12,1,58.49,58.49,East,Store
4642,2024-04-01,Prod_12,1,39.08,39.08,South,Online
4643,2024-04-02,Prod_13,2,39.15,78.3,East,Online
4644,2024-04-02,Prod_1,3,65.03,195.09,South,Store
4645,2024-04-02,Prod_3,2,101.69,203.38,North,Store
4646,2024-04-02,Prod_12,4,75.69,302.76,South,Online
4647,2024-04-02,Prod_9,4,91.64,366.56,West,Online
4648,2024-04-02,Prod_1,3,77.08,231.24,East,Online
4649,2024-04-02,Prod_10,2,68.03,136.06,East,Store
4650,2024-04-02,Prod_14,2,23.78,47.56,West,Online
4651,2024-04-02,Prod_11,2,96.87,193.74,East,Online
4652,2024-04-02,Prod_13,3,46.44,139.32,East,Online
4653,2024-04-02,Prod_2,1,105.38,105.38,South,Online
4654,2024-04-02,Prod_2,4,72.37,289.48,South,Store
4655,2024-04-02,Prod_4,1,14.46,14.46,South,Online
4656,2024-04-02,Prod_8,4,21.8,87.2,North,Online
4657,2024-04-02,Prod_13,3,56.23,168.69,South,Store
4658,2024-04-02,Prod_3,2,62.79,125.58,East,Online
4659,2024-04-02,Prod_2,4,93.1,372.4,West,Store
4660,2024-04-02,Prod_10,2,44.43,88.86,West,Online
4661,2024-04-02,Prod_11,4,84.74,338.96,West,Store
4662,2024-04-02,Prod_9,2,80.98,161.96,North,Store
4663,2024-04-02,Prod_2,2,28.23,56.46,West,Online
4664,2024-04-02,Prod_11,1,104.28,104.28,East,Online
4665,2024-04-02,Prod_9,1,30.93,30.93,North,Online
4666,2024-04-02,Prod_1,2,57.38,114.76,East,Online
4667,2024-04-02,Prod_6,4,93.11,372.44,North,Store
4668,2024-04-02,Prod_10,3,57.46,172.38,East,Online
4669,2024-04-02,Prod_1,4,90.41,361.64,North,Store
4670,2024-04-02,Prod_6,4,21.55,86.2,East,Online
4671,2024-04-02,Prod_10,2,97.19,194.38,South,Store
4672,2024-04-02,Prod_2,4,24.03,96.12,East,Store
4673,2024-04-02,Prod_4,2,83.9,167.8,South,Online
4674,2024-04-02,Prod_5,3,66.59,199.77,South,Store
4675,2024-04-02,Prod_12,2,97.16,194.32,West,Online
4676,2024-04-02,Prod_9,2,102.95,205.9,West,Online
4677,2024-04-02,Prod_7,1,40.62,40.62,West,Store
4678,2024-04-02,Prod_5,3,34.19,102.57,West,Online
4679,2024-04-02,Prod_13,1,40.87,40.87,South,Online
4680,2024-04-03,Prod_6,1,25.43,25.43,West,Online
4681,2024-04-03,Prod_15,2,28.21,56.42,South,Online
4682,2024-04-03,Prod_14,3,53.32,159.96,North,Store
4683,2024-04-03,Prod_15,1,82.8,82.8,North,Store
4684,2024-04-03,Prod_13,1,57.88,57.88,East,Online
4685,2024-04-03,Prod_12,4,18.66,74.64,South,Store
4686,2024-04-03,Prod_1,4,54.34,217.36,East,Store
4687,2024-04-03,Prod_3,4,92.37,369.48,West,Online
4688,2024-04-03,Prod_10,3,52.91,158.73,North,Store
4689,2024-04-03,Prod_15,3,15.51,46.53,East,Online
4690,2024-04-03,Prod_3,1,65.63,65.63,East,Online
4691,2024-04-03,Prod_4,1,67.8,67.8,North,Store
4692,2024-04-03,Prod_8,2,93.75,187.5,North,Online
4693,2024-04-03,Prod_7,2,78.07,156.14,West,Online
4694,2024-04-03,Prod_4,2,17.23,34.46,East,Online
4695,2024-04-03,Prod_6,4,51.61,206.44,West,Store
4696,2024-04-03,Prod_2,1,52.88,52.88,West,Online
4697,2024-04-03,Prod_12,3,90.94,272.82,North,Store
4698,2024-04-03,Prod_9,2,68.34,136.68,South,Online
4699,2024-04-03,Prod_3,1,14.2,14.2,South,Online
4700,2024-04-03,Prod_5,3,11.6,34.8,North,Online
4701,2024-04-03,Prod_15,2,33.45,66.9,North,Online
4702,2024-04-03,Prod_2,3,76.1,228.3,North,Store
4703,2024-04-03,Prod_10,3,65.39,196.17,North,Online
4704,2024-04-03,Prod_10,2,29.59,59.18,East,Online
4705,2024-04-03,Prod_15,1,24.4,24.4,North,Online
4706,2024-04-03,Prod_11,1,63.53,63.53,North,Online
4707,2024-04-03,Prod_9,4,94.56,378.24,East,Online
4708,2024-04-03,Prod_1,3,94.7,284.1,South,Online
4709,2024-04-03,Prod_11,4,13.0,52.0,West,Online
4710,2024-04-03,Prod_2,1,85.26,85.26,East,Online
4711,2024-04-03,Prod_5,4,88.88,355.52,South,Store
4712,2024-04-03,Prod_7,2,22.29,44.58,West,Online
4713,2024-04-03,Prod_6,4,11.81,47.24,North,Online
4714,2024-04-03,Prod_5,3,87.03,261.09,South,Online
4715,2024-04-03,Prod_14,2,43.06,86.12,East,Store
4716,2024-04-04,Prod_2,1,72.04,72.04,North,Online
4717,2024-04-04,Prod_7,1,44.27,44.27,North,Online
4718,2024-04-04,Prod_10,3,30.61,91.83,West,Online
4719,2024-04-04,Prod_12,4,81.2,324.8,South,Online
4720,2024-04-04,Prod_8,1,74.83,74.83,South,Store
4721,2024-04-04,Prod_2,3,50.41,151.23,North,Online
4722,2024-04-04,Prod_7,3,15.05,45.15,West,Online
4723,2024-04-04,Prod_13,1,10.54,10.54,West,Online
4724,2024-04-04,Prod_8,1,98.06,98.06,East,Online
4725,2024-04-04,Prod_9,2,53.94,107.88,North,Online
4726,2024-04-04,Prod_12,2,48.85,97.7,West,Store
4727,2024-04-04,Prod_13,1,35.71,35.71,East,Online
4728,2024-04-04,Prod_7,4,36.48,145.92,West,Online
4729,2024-04-04,Prod_3,1,20.67,20.67,North,Store
4730,2024-04-04,Prod_4,2,82.32,164.64,West,Online
4731,2024-04-04,Prod_9,3,103.34,310.02,East,Store
4732,2024-04-04,Prod_12,3,87.93,263.79,North,Store
4733,2024-04-04,Prod_7,4,59.77,239.08,West,Store
4734,2024-04-04,Prod_6,2,74.65,149.3,West,Store
4735,2024-04-04,Prod_1,4,85.4,341.6,West,Online
4736,2024-04-04,Prod_13,4,85.56,342.24,West,Online
4737,2024-04-04,Prod_8,3,43.95,131.85,West,Store
4738,2024-04-04,Prod_3,1,18.76,18.76,South,Store
4739,2024-04-04,Prod_9,1,21.77,21.77,South,Store
4740,2024-04-04,Prod_6,3,22.3,66.9,South,Store
4741,2024-04-04,Prod_8,3,52.95,158.85,North,Online
4742,2024-04-04,Prod_7,2,80.69,161.38,South,Store
4743,2024-04-04,Prod_13,4,87.11,348.44,North,Online
4744,2024-04-04,Prod_6,4,91.62,366.48,West,Store
4745,2024-04-04,Prod_13,4,72.22,288.88,North,Online
4746,2024-04-04,Prod_13,1,60.84,60.84,West,Online
4747,2024-04-04,Prod_10,3,27.39,82.17,West,Online
4748,2024-04-05,Prod_12,4,13.28,53.12,South,Store
4749,2024-04-05,Prod_12,2,86.12,172.24,North,Online
4750,2024-04-05,Prod_2,3,95.63,286.89,North,Online
4751,2024-04-05,Prod_4,3,106.09,318.27,West,Store
4752,2024-04-05,Prod_15,3,63.61,190.83,West,Store
4753,2024-04-05,Prod_2,4,88.76,355.04,West,Online
4754,2024-04-05,Prod_5,2,100.73,201.46,South,Online
4755,2024-04-05,Prod_10,3,68.35,205.05,West,Store
4756,2024-04-05,Prod_8,1,54.08,54.08,North,Store
4757,2024-04-05,Prod_14,1,69.36,69.36,East,Store
4758,2024-04-05,Prod_2,3,78.98,236.94,East,Online
4759,2024-04-05,Prod_12,2,59.93,119.86,South,Store
4760,2024-04-05,Prod_10,2,85.72,171.44,North,Store
4761,2024-04-05,Prod_2,1,61.16,61.16,South,Store
4762,2024-04-05,Prod_13,1,80.56,80.56,East,Store
4763,2024-04-05,Prod_15,3,67.7,203.1,West,Online
4764,2024-04-05,Prod_4,3,50.09,150.27,East,Online
4765,2024-04-05,Prod_11,2,73.91,147.82,South,Online
4766,2024-04-05,Prod_14,2,90.73,181.46,North,Online
4767,2024-04-05,Prod_14,4,96.72,386.88,North,Online
4768,2024-04-05,Prod_1,1,94.77,94.77,South,Online
4769,2024-04-05,Prod_5,2,62.04,124.08,North,Store
4770,2024-04-05,Prod_9,2,65.81,131.62,West,Online
4771,2024-04-05,Prod_13,1,44.98,44.98,West,Online
4772,2024-04-05,Prod_8,4,58.57,234.28,East,Online
4773,2024-04-05,Prod_11,1,35.73,35.73,West,Online
4774,2024-04-05,Prod_10,3,96.76,290.28,North,Online
4775,2024-04-06,Prod_6,1,96.33,96.33,West,Online
4776,2024-04-06,Prod_2,2,14.34,28.68,West,Store
4777,2024-04-06,Prod_15,4,66.96,267.84,West,Online
4778,2024-04-06,Prod_4,4,72.75,291.0,North,Online
4779,2024-04-06,Prod_6,4,76.42,305.68,South,Online
4780,2024-04-06,Prod_4,2,31.44,62.88,East,Online
4781,2024-04-06,Prod_3,2,46.07,92.14,East,Online
4782,2024-04-06,Prod_11,2,17.28,34.56,West,Online
4783,2024-04-06,Prod_13,3,58.43,175.29,North,Online
4784,2024-04-06,Prod_1,1,82.2,82.2,East,Store
4785,2024-04-06,Prod_13,3,8.74,26.22,West,Online
4786,2024-04-06,Prod_7,4,12.65,50.6,South,Online
4787,2024-04-06,Prod_3,4,64.35,257.4,West,Store
4788,2024-04-06,Prod_5,1,22.29,22.29,East,Online
4789,2024-04-06,Prod_2,4,70.33,281.32,West,Online
4790,2024-04-06,Prod_6,4,67.36,269.44,West,Online
4791,2024-04-06,Prod_11,3,83.44,250.32,North,Store
4792,2024-04-06,Prod_12,1,34.07,34.07,South,Online
4793,2024-04-06,Prod_11,2,12.07,24.14,South,Online
4794,2024-04-06,Prod_12,2,72.64,145.28,South,Online
4795,2024-04-06,Prod_10,2,36.77,73.54,East,Online
4796,2024-04-06,Prod_5,2,70.23,140.46,West,Online
4797,2024-04-06,Prod_12,2,11.7,23.4,West,Store
4798,2024-04-06,Prod_8,1,80.61,80.61,North,Store
4799,2024-04-06,Prod_10,4,15.58,62.32,West,Store
4800,2024-04-06,Prod_13,1,81.79,81.79,North,Online
4801,2024-04-06,Prod_15,3,81.65,244.95,North,Store
4802,2024-04-06,Prod_2,4,26.24,104.96,North,Store
4803,2024-04-06,Prod_4,1,31.78,31.78,North,Online
4804,2024-04-06,Prod_3,1,54.23,54.23,North,Online
4805,2024-04-06,Prod_15,2,44.67,89.34,North,Online
4806,2024-04-06,Prod_1,1,37.26,37.26,West,Online
4807,2024-04-06,Prod_2,1,69.95,69.95,West,Online
4808,2024-04-06,Prod_11,1,94.16,94.16,West,Store
4809,2024-04-06,Prod_12,4,97.98,391.92,West,Online
4810,2024-04-06,Prod_2,3,99.96,299.88,North,Store
4811,2024-04-06,Prod_3,2,76.76,153.52,North,Store
4812,2024-04-06,Prod_7,1,91.54,91.54,North,Online
4813,2024-04-07,Prod_13,1,12.46,12.46,West,Online
4814,2024-04-07,Prod_11,1,88.92,88.92,North,Online
4815,2024-04-07,Prod_10,3,44.88,134.64,West,Store
4816,2024-04-07,Prod_2,2,67.8,135.6,West,Online
4817,2024-04-07,Prod_7,3,45.5,136.5,South,Store
4818,2024-04-07,Prod_5,1,51.22,51.22,North,Store
4819,2024-04-07,Prod_5,3,39.06,117.18,North,Store
4820,2024-04-07,Prod_14,2,36.16,72.32,North,Online
4821,2024-04-07,Prod_15,2,90.07,180.14,East,Online
4822,2024-04-07,Prod_5,3,30.02,90.06,North,Store
4823,2024-04-07,Prod_9,1,97.47,97.47,East,Online
4824,2024-04-07,Prod_2,4,62.91,251.64,North,Online
4825,2024-04-07,Prod_8,4,51.3,205.2,South,Online
4826,2024-04-07,Prod_11,2,27.37,54.74,East,Store
4827,2024-04-07,Prod_3,3,17.14,51.42,South,Online
4828,2024-04-07,Prod_8,2,74.59,149.18,North,Store
4829,2024-04-07,Prod_12,2,71.57,143.14,West,Store
4830,2024-04-07,Prod_4,4,89.77,359.08,East,Online
4831,2024-04-07,Prod_8,2,94.16,188.32,North,Store
4832,2024-04-07,Prod_10,2,77.19,154.38,South,Store
4833,2024-04-07,Prod_11,1,45.57,45.57,West,Online
4834,2024-04-07,Prod_2,2,96.38,192.76,West,Online
4835,2024-04-07,Prod_11,3,33.22,99.66,North,Store
4836,2024-04-07,Prod_3,1,52.63,52.63,North,Store
4837,2024-04-07,Prod_13,3,25.44,76.32,West,Store
4838,2024-04-07,Prod_5,2,99.3,198.6,North,Online
4839,2024-04-07,Prod_3,2,23.66,47.32,East,Online
4840,2024-04-07,Prod_12,4,30.88,123.52,North,Online
4841,2024-04-07,Prod_5,1,97.88,97.88,East,Store
4842,2024-04-07,Prod_6,3,29.07,87.21,North,Online
4843,2024-04-07,Prod_12,4,39.4,157.6,North,Store
4844,2024-04-07,Prod_7,1,57.57,57.57,North,Online
4845,2024-04-07,Prod_12,2,91.64,183.28,East,Online
4846,2024-04-07,Prod_1,4,82.17,328.68,East,Store
4847,2024-04-07,Prod_11,4,32.8,131.2,South,Online
4848,2024-04-07,Prod_2,3,101.6,304.8,East,Online
4849,2024-04-07,Prod_15,4,76.53,306.12,North,Store
4850,2024-04-07,Prod_14,2,59.04,118.08,South,Store
4851,2024-04-07,Prod_6,2,37.66,75.32,East,Store
4852,2024-04-07,Prod_4,1,32.94,32.94,West,Store
4853,2024-04-08,Prod_6,3,50.61,151.83,East,Online
4854,2024-04-08,Prod_6,4,11.15,44.6,West,Online
4855,2024-04-08,Prod_12,3,12.11,36.33,North,Online
4856,2024-04-08,Prod_14,3,48.17,144.51,East,Store
4857,2024-04-08,Prod_4,1,63.59,63.59,South,Store
4858,2024-04-08,Prod_8,2,39.6,79.2,North,Online
4859,2024-04-08,Prod_2,1,22.97,22.97,North,Store
4860,2024-04-08,Prod_9,2,69.77,139.54,South,Store
4861,2024-04-08,Prod_2,2,16.65,33.3,West,Online
4862,2024-04-08,Prod_11,1,75.91,75.91,East,Online
4863,2024-04-08,Prod_5,2,22.85,45.7,East,Store
4864,2024-04-08,Prod_6,2,100.64,201.28,North,Store
4865,2024-04-08,Prod_7,2,71.37,142.74,North,Online
4866,2024-04-08,Prod_14,4,67.17,268.68,West,Online
4867,2024-04-08,Prod_2,3,36.52,109.56,East,Online
4868,2024-04-08,Prod_3,2,79.32,158.64,North,Store
4869,2024-04-08,Prod_4,3,25.08,75.24,East,Store
4870,2024-04-08,Prod_7,2,81.81,163.62,South,Online
4871,2024-04-08,Prod_7,1,95.68,95.68,North,Store
4872,2024-04-08,Prod_15,4,20.13,80.52,South,Online
4873,2024-04-08,Prod_12,1,96.65,96.65,South,Online
4874,2024-04-08,Prod_9,3,63.39,190.17,West,Online
4875,2024-04-08,Prod_4,2,46.69,93.38,East,Store
4876,2024-04-08,Prod_9,4,47.89,191.56,East,Store
4877,2024-04-08,Prod_11,4,66.65,266.6,West,Online
4878,2024-04-08,Prod_11,1,103.44,103.44,North,Store
4879,2024-04-08,Prod_1,1,94.28,94.28,East,Store
4880,2024-04-08,Prod_10,3,56.89,170.67,South,Online
4881,2024-04-08,Prod_11,3,102.42,307.26,North,Store
4882,2024-04-08,Prod_4,3,42.31,126.93,West,Online
4883,2024-04-08,Prod_8,1,54.84,54.84,North,Online
4884,2024-04-08,Prod_9,2,22.29,44.58,West,Store
4885,2024-04-08,Prod_11,3,39.25,117.75,North,Store
4886,2024-04-08,Prod_2,1,11.27,11.27,South,Online
4887,2024-04-08,Prod_8,3,14.31,42.93,North,Online
4888,2024-04-08,Prod_10,1,70.32,70.32,North,Online
4889,2024-04-08,Prod_11,4,14.58,58.32,East,Online
4890,2024-04-08,Prod_11,4,61.43,245.72,North,Online
